stop_name,stop_id,stop_desc,stop_lat,stop_lon
Manshiyat Al Bakri Steps - Ring Road,extensive.tennis.terribly,Monshaat Al Bakkari steps 'Eastbound',30.011053,31.145727
Manshiyat Al Bakri Steps - Ring Road,unrealistic.banquets.planting,Monshaat Al Bakkari steps 'Westbound',30.011206,31.14571
Manshiyat Al Bakry General Hospital,buck.refers.hockey,,30.093624,31.304672
Manshiyat Al Bakry General Hospital,eruptions.smiling.haggle,Mansheyet El Bakry General Hospital 'Eastbound',30.09242,31.30703
Manshiyat Al Bakry General Hospital,leaps.mandates.grapevine,,30.09259,31.307098
Manshiyat Al Gamal,gross.smoke.aboard,,30.094223,31.272373
Manshiyat Nasser Bus Station,flows.scare.appointed,,30.038277,31.271656
Manshiyat Nasser Bus Station,recent.poetry.ripen,,30.038061,31.27194
Manshiyat Nasser Bus Station - Mid,depth.youngest.opposites,,30.041414,31.275078
Manshiyat Nasser Bus Station - Mid,stir.riverbank.cropping,,30.041296,31.275137
Manshiyat Nasser Bus Station - North,bookcases.tastier.task,,30.044466,31.278223
Manshiyat Nasser Bus Station - North,wells.streaking.galloped,,30.044363,31.27835
Marioteyya Ring Road,noticing.vampire.moderated,,30.008919,31.135946
Marioteyya Ring Road Bus Station,crop.sharpened.household,,30.010323,31.141169
Marioteyya Ring Road Bus Station,hunk.poet.surging,,30.010101,31.141216
Maryam Pharmacy - King Faisal St,cluttered.drilling.spellings,,30.009275,31.188295
Maryam Pharmacy - King Faisal St,presume.motive.keyboard,,30.009396,31.188187
Masaken Ain Shams,ended.snow.witty,,30.13623,31.351461
Masaken Ain Shams,relay.officials.questions,,30.136316,31.351505
Masaken Ain Shams,sketching.puzzles.producers,,30.13568,31.349922
Masaken Al Kendy,bonfires.arming.dunes,,29.991884,31.293003
Masaken Al Kendy,plays.alleyway.storeroom,,29.992037,31.293049
Masaken Al Kendy,thudding.pumpkin.issuer,,29.99173,31.29293
Masaken Al Kendy,valuables.grumble.spoils,,29.99159,31.292868
Masaken Al Shrouq,lodge.vandalism.tape,,30.070164,31.368526
Masaken Al Wehda Bus Station,trappings.rummage.glimmers,,30.119507,31.258417
Masaken Almaza,crops.convey.nearly,,30.090158,31.348623
Masaken Betcho Bus Station,cheer.pebble.scorching,,29.969332,31.329721
Masaken Helmeyet Al Zatoun Station,grandson.hacking.forklift,,30.117743,31.327982
Masaken Sheraton Bus Station,stray.unusually.providing,,30.10544,31.38543
Masaken Zainhom,stages.lollipop.fronted,,30.022772,31.24463
Masarra Bus Station,hems.curtains.honeybees,,30.073614,31.240396
Mashaal Smart Village (Al Qarya Al Zakeya),activates.liked.betrayal,,29.991892,31.129898
Mashaal Smart Village (Al Qarya Al Zakeya),glorified.projects.loses,,29.992138,31.13027
Mashyakhet Al Azhar Al Sharif,infringe.market.daring,,30.045752,31.27117
Mashyakhet Al Azhar Al Sharif,souk.mocked.should,,30.045607,31.271275
Mashyakhet Al Azhar Al Sharif,train.refutes.fractions,,30.045563,31.271353
Maspero Exit - 15th of May Bridge,alike.strutted.tamed,,30.05515,31.229155
Masraweya,coverage.generally.magnitude,,30.025578,31.475554
Masraweya,strictest.glimmers.combines,,30.025293,31.475529
Massalah Gadeeda (Matareya),overdone.animates.earpiece,,30.12777,31.30097
Mastoura Mosque - Moqattam,hypocrite.montage.mentioned,,30.008434,31.315588
Mastoura Mosque - Moqattam,portable.shadow.lotteries,,30.008352,31.31579
Matareya Educational Hospital,evaporate.mull.hotspot,Matareya Educational Hospital Northbound,30.118284,31.30419
Matareya Educational Hospital,organist.hunk.tells,Matareya Educational Hospital Southbound,30.118233,31.304102
Matareya Square,depending.informer.headed,,30.115091,31.306215
Matareya Square,united.buckets.troll,,30.115616,31.306639
Matareyya City Authority,unhappily.wiser.breakfast,,30.113844,31.29765
Mazallat,completed.obviously.picnic,,30.105316,31.24671
Mazallat,however.firepower.sprinkle,,30.104933,31.246443
Mazallat,instilled.agreement.hips,,30.10495,31.246717
Mazallat,pins.farmland.abstracts,,30.104956,31.246601
Mazghuna,overcomes.stylists.courage,,29.744741,31.261349
Mazghuna,washing.arranges.captive,,29.74475,31.261225
Mazlaqan Ain Shams,binder.hairstyle.senior,,30.132488,31.3231
Mazlaqan Ain Shams,holiday.valley.haystack,,30.13255,31.323275
Mazlaqan Ain Shams,styled.operating.areas,,30.133928,31.32383
Mazlaqan Al Deweqa,smaller.informal.fussy,,30.049547,31.286484
Mazlaqan Al Deweqa,weeded.airbag.extremely,,30.04978,31.286537
Mechanical Kharaata Workshop,coconut.earphones.fluffed,,30.130396,31.310469
Megawra 1 Bus Station - 15th of MAy,flank.aunts.something,,29.84644,31.373213
Megawra 11 Bus Station - 15th of May,tracking.bedspread.golden,,29.818378,31.363401
Megawra 3 Bus Station - 15th of May,buck.estuaries.parkway,,29.8326,31.379328
Megawra 3 Bus Station - 15th of May,scanner.blocking.additives,,29.832556,31.379131
Meriam's Tree - Matareyya,rates.whizzing.joins,,30.12029,31.307356
Metro Hadayek Al Qobba Station,thrashed.acrobats.monitors,,30.086689,31.292435
Metro Hadayeq Al Qobba Station,roosters.dollars.plump,,30.086517,31.292412
Mffco Helwan - Helwan Courniche,sisters.poses.incurring,,29.833878,31.299063
Mffco Helwan - Helwan Courniche,squeaks.grudge.approvals,,29.833868,31.298967
Military Academy Stadium - Sheraton,beads.doped.dollar,,30.112677,31.368248
Military Academy Stadium - Sheraton,scorecard.deploying.prowl,,30.111969,31.369276
Military Cemetery - N/A Axis,shows.coolest.triangles,,30.022703,31.352621
Minerals & Refrigeration Center - Abboud,newlywed.cowboy.tiles,,30.107801,31.260393
Ministry Of Higher Education,incensed.slimming.prices,,30.038054,31.340937
Ministry Of Youth And Sports,quality.succeed.appoints,,30.060923,31.205006
Ministry Of Youth And Sports,quick.pushes.nourished,,30.06081,31.205017
Ministry of Agriculture - Dokki,mystery.electrode.modem,,30.04341,31.211712
Ministry of Agriculture - Dokki,reheat.acid.companies,,30.043566,31.211887
Ministry of Irrigation - Warraq,ending.pizzas.mallets,,30.09151,31.225206
Ministry of Irrigation - Warraq,swan.recall.overhear,,30.091454,31.225082
Misr Al Gadeeda Military Hospital,currently.among.singles,Misr Al Gadida Military Hospital Southbound,30.113407,31.332708
Misr Al Gadeeda Military Hospital,organs.dissolve.fuzz,,30.113302,31.332962
Misr Al Qadimah,goodnight.trouble.footpath,,30.000526,31.227863
Misr Al Qadmina Post Office,decoded.entrust.airports,,30.00559,31.226345
Misr Al Qadmina Post Office,tender.documents.piglets,,30.005592,31.226488
Misr Al Wosta Electricity Company - Al Bahr Al Aazam,cupcake.shrub.showrooms,,29.994123,31.215244
Misr Al Wosta Electricity Company - Al Bahr Al Aazam,flows.taxpayers.hopes,Misr Al Wosta Electricity Company 'Northbound',29.994125,31.215385
Misr Bank - Shobra St,believer.agreement.nibbles,,30.06909,31.245089
Misr El Qadima District Presidency,peachy.obviously.basic,,30.015621,31.238953
Misr El Qadima District Presidency,stops.clinic.football,,30.0157,31.23896
Misr El Qadima Police Department,afflicted.tune.ticket,,30.007051,31.253674
Misr El Qadima Police Department,reserved.deciding.everybody,,30.007141,31.253567
Misr Gas Station - Giza Square,unpacked.loud.taster,,30.014462,31.208406
Misr Insurance - Moqattam,exist.prune.square,,30.012974,31.293818
Misr Insurance - Moqattam,order.inspected.crows,,30.013103,31.29379
Misr Petroleum Gas Station - Badrasheen,copiers.enhances.stowing,,29.850142,31.26311
Misr Petroleum Gas Station - Portsaid St,passports.enjoyable.exporters,,30.083559,31.271982
Misr Petroleum Gas Station - Portsaid St,scuba.thrillers.toggle,,30.083525,31.272093
Misr Public Library - Port Said St,beefed.consoled.wins,,30.087687,31.273754
Misr Public Library - Port Said St,gifted.smothered.party,,30.087793,31.273918
Misr Sudan - 7th District - Nasr City,hobby.retraced.alleyway,,30.049006,31.327852
Misr Sudan - 7th District - Nasr City,storyline.encoder.golf,,30.049044,31.328053
Misr University,earphones.splits.request,Misr University 'Northbound',29.997766,30.964796
Mit Halfa - Cairo Alexandria Agriculture Road,cable.extra.collides,,30.162764,31.227833
Mit Nama Steps - Cairo Alexandria Agriculture Road,subtitle.smoke.agreed,,30.142992,31.231098
Mit Nama Steps - Cairo Alexandria Agriculture Road,swimsuits.sitting.surreal,Mit Nama steps 'Southbound',30.142952,31.230963
Mit Okba - Wadi Al Nile,cable.fells.creatures,,30.06058,31.20131
Mit Okba - Wadi Al Nile,overruns.confusion.duplicate,,30.060497,31.201294
Moasasset Al Zakah,bleaching.fatter.tapes,,30.16659,31.383238
Moassasa Pedestrian Bridge,escape.district.spouting,,30.136463,31.233135
Moassasa Pedestrian Bridge,jetting.technical.primed,,30.136417,31.233028
Mobil - Maasara - Nile Courniche,crafts.masks.frostbite,,29.90768,31.287535
Mobil - Maasara - Nile Courniche,upward.files.requiring,,29.90765,31.287441
Mobil - Mall of Arabia,arise.bleak.dash,Mobil Gas Station 'Northbound',30.004608,30.975332
Mobil Gas Station - Abdel Hameed Badawy St,jets.finalists.sharpen,,30.104641,31.378326
Mobil Gas Station - Abdel Hameed Badawy St,ringers.rust.converged,,30.104515,31.378174
Mobil Gas Station - Ahmed Esmat St,bride.carpentry.prices,,30.125023,31.334133
Mobil Gas Station - Al Khalafawy,image.hospitals.gossiped,,30.093826,31.236416
Mobil Gas Station - Al Khalafawy,valid.erupt.parks,,30.09381,31.23627
Mobil Gas Station - Salah Salem St - Helwan,trains.diverged.restrict,,29.921242,31.265068
Mobil Gas Station - Salah Salem St - Helwan,youthful.pheasants.quietly,,29.921207,31.26494
Mobil Hassan Al Sherif - Nasr City,forced.tallest.fetching,,30.051691,31.356878
Mobil Hassan Al Sherif - Nasr City,ribcage.skate.flown,,30.05168,31.357107
Mobil Mostafa Kamel Axis - 1st Settlement,dust.fluffed.blues,Mobil - Mostafa Kamel Axis Southbound,30.058998,31.443356
Mobil Mostafa Kamel Axis - 1st Settlement,parsnip.lighter.stubborn,Mobil - Mostafa Kamel Axis Northbound,30.058968,31.44366
Modern Academy -  Pharmacy College,internal.commands.defected,,29.99502,31.3183
Modern Academy -  Pharmacy College,likely.force.mystified,,29.995129,31.318352
Modern Academy - Dental,itself.bullion.friend,,29.997198,31.317747
Modern Academy - Dental,marine.reminds.cashiers,,29.99718,31.31764
Modern Academy - Physical Therapy,hinders.wound.petrified,,29.992441,31.31131
Modern School - Ahmed Esmat St,aviators.loosens.human,,30.126257,31.330357
Moemen - Nasr St,scorching.someone.shameless,,29.975727,31.281904
Moemen - Nasr St,tasty.gong.discussed,,29.975554,31.28192
Mohagreen (Ezbet Al Nakhl),dorms.saves.filer,,30.14138,31.337551
Mohagreen (Ezbet Al Nakhl),pegged.partly.shudders,,30.1416,31.337622
Mohamed Khattab Pharmacy - Kerdasa,readily.dreams.spectacle,,30.02989,31.10432
Mohamed Khattab Pharmacy - Kerdasa,sway.stance.commands,,30.02995,31.104385
Mohamed Naguib Metro Station,seemingly.glorified.simmer,,30.045267,31.244555
Mohamed Naguib St - Al Salam,alienated.ranges.surging,,30.170652,31.41781
Mohamedan Light Hospital - Ain Shams,complies.closets.poem,,30.126768,31.307093
Mohamedan Light Hospital - Ain Shams,friction.guises.conspired,,30.126802,31.308048
Mohammedan Light - Imbaba,chains.recruiter.beefed,,30.091457,31.213095
Mohie Al Deen Aboul Ezz St - Tahrir St,rounds.tractor.basically,,30.036133,31.20174
Mohie Al Deen Aboul Ezz St - Tahrir St,scanning.spike.tolerates,,30.036022,31.201664
Mokattam Entrance - Al Gamea Al Haditha St,challenge.realm.absorbs,,29.991447,31.318209
Mokattam Entrance - Al Gamea Al Haditha St,still.boomed.swimsuits,,29.991526,31.31776
Moneeb,clearly.clicker.lunge,,29.980621,31.213013
Moneeb,demotion.risen.friday,,29.982689,31.212095
Moneeb,dote.hindering.pampered,,29.986523,31.209698
Moneeb,fear.marginal.cyber,,29.980995,31.210665
Moneeb,lateral.buggy.astounded,,29.98266,31.21223
Moneeb,liberated.heats.petal,,29.983364,31.21092
Moneeb,names.presides.marked,,29.987915,31.21475
Moneeb,pleaser.noise.idea,,29.988012,31.214615
Moneeb,sneezing.trucked.paths,,29.98515,31.213678
Moneeb,soda.awoke.opponent,,29.981388,31.210999
Moneeb Konayyesa,always.autumn.jiggle,,29.985321,31.197414
Moneeb Konayyesa,growth.product.feuds,,29.985678,31.197598
Moneeb Konayyesa,stretch.irritate.hides,,29.985495,31.197496
Montasser - Nile Courniche,gravitate.mulls.thinker,,29.892239,31.288769
Montasser - Nile Courniche,soccer.processor.witless,,29.892223,31.288654
Moqattam Entrance - Salah Salem,hotspots.squeaking.seated,,30.029894,31.26644
Moqattam Entrance - Salah Salem,pitch.united.deriving,,30.029848,31.26656
Moqattam Entrance - Salah Salem,subjects.forkful.duet,,30.030361,31.266874
Mosheer Ahmed Ismail Station - Sheraton,wheat.overtime.offhand,,30.092989,31.372234
Mostorad Pedestrian Bridge,protects.idealist.supporter,,30.131987,31.283829
Mostorod Bridge - Ring Road,dimension.submerged.targeted,,30.163368,31.304024
Mostorod Bridge - Ring Road,noticing.image.brimmed,,30.163208,31.303968
Mostorod Bus Station,glossed.pill.amid,,30.12995,31.291689
Mostorod Bus Station,gong.lamps.eventful,,30.129875,31.291662
Mostorod Bus Station,heaven.adjuster.uncle,,30.130009,31.291748
Mostorod Bus Station,nozzle.gobbling.heave,,30.129797,31.291643
Mostorod Ring Road,magma.aviators.rebounder,,30.164059,31.303236
Mostorod Ring Road,travel.attitudes.seriously,,30.164034,31.303305
Mostorod Station,slider.copiers.existence,,30.131304,31.289217
Motseian,accordion.star.incurring,,30.016796,31.204723
Mountain View Square,emulated.having.reckoned,,30.01647,31.445032
Mountain View Square,restless.leans.baguette,,30.015816,31.445177
Mubarak Educational City Entrance,fussy.cheater.live,,30.010162,30.99353
N/A Axis,motored.mothering.escaping,,30.02461,31.358881
N/A Axis,ruffling.kilts.fairy,,30.024332,31.358952
Nadi Al Baraka Steps - Ring Road,chap.rescuer.being,,30.165903,31.383354
Nadi Al Baraka Steps - Ring Road,firewall.vertical.crowbar,,30.165789,31.383028
Nafoora Square - Moqattam,buildings.puzzled.revised,,30.015629,31.281168
Nafoora Square - Moqattam,domain.stormed.spaces,,30.01571,31.280874
Nahda City Terminal,trail.smirking.firming,,30.170757,31.439262
Nahda City Terminal,womanly.eyepieces.farmland,,30.17079,31.439524
Nahia,camp.hires.slang,,30.045496,31.129242
Nahia,rigid.bolsters.bugs,,30.046669,31.130692
Nahya Steps - Ring Road,beyond.jets.alleyway,,30.044216,31.174948
Nahya Steps - Ring Road,earliest.bloodshot.tripled,,30.044273,31.17522
Nasr Al Islam Mosque - Al Nozha Street,carbonate.lavender.taped,Nasr El Islam Mosque 'Northbound',30.09063,31.341763
Nasr City Police Station 2,dreamers.shrubbery.villas,,30.050732,31.311895
Nasr City Police Station 2,states.sitting.topics,,30.050491,31.312107
Nasr City Sporting Club,passwords.reverted.lunge,,30.058594,31.311079
Nasr City Sporting Club,publish.signal.plod,,30.058628,31.310707
Nasr City Towers,outright.daunted.coats,Nasr City towers 'Southbound',30.03162,31.354424
Nasr Rd - Autostrad Tunnel,mildest.sensibly.pilots,,29.97856,31.289944
Nasr St Exit - Autostrad,club.increment.simple,,29.979927,31.289436
Nasser Bank - Moqattam,beeline.reflected.escaping,,30.018106,31.281368
Nasser Bank - Moqattam,husky.albums.sheet,,30.018063,31.281324
Nasser Institue For Research - Al Khalafawy,erupt.mend.slacker,,30.096975,31.238222
Nasser Institue For Research - Al Khalafawy,hotspot.overused.snacks,Nasser Institue for Research Southbound,30.097075,31.238113
National Authority For Military Production,noon.mavericks.gossip,,30.108791,31.26082
National Cardiac Institute - Alamen St,decreased.plankton.incomes,,30.06694,31.21059
National Institute for Diabetes - Magra Al Oyoun,career.strapping.megawatt,,30.025934,31.23191
National Institute for Diabetes - Magra Al Oyoun,condensed.chatters.quarrel,,30.025974,31.230856
National Institute for Occupational Safety and Health (Al Amn Al Senaey),sheds.proofread.agenda,,30.11318,31.348698
National Institute for Occupational Safety and Health (Al Amn Al Senaey),unfocused.screaming.singers,,30.113157,31.348167
National Institute for Tumor Studies - Magra Al Oyoun,frowns.lyricism.dose,,30.02206,31.2309
National Institute for Tumor Studies - Magra Al Oyoun,strapped.moth.committee,,30.022137,31.230976
National Research Center - Dokki,cookbooks.moral.property,,30.036825,31.204762
National Research Center - Dokki,truck.chugging.wiped,,30.036703,31.204784
Nazlet Al Ashtar Post Office,wicket.smarting.sprinkle,,29.951668,31.199818
Nefertari International School,emerge.heartburn.teachers,Nefertari International School 'Eastbound',30.154018,31.443474
Nefertari International School,tapers.sinkhole.riddle,Nefertari International School 'Westbound',30.154213,31.44341
Neiazi Sayed - Mansoureyya Rd,masterful.toys.nozzles,,30.003693,31.11961
Neiazi Sayed - Mansoureyya Rd,organist.transcribes.mornings,,30.00372,31.119665
New Heliopolis City Authority,reaction.headpieces.user,,30.137775,31.679846
New Heliopolis City Authority,stationing.pavers.narrows,,30.13771,31.680084
New Heliopolis Entrance,agreement.straw.hobbies,,30.110437,31.691042
New Heliopolis Entrance,circular.amending.soup,,30.110237,31.69128
New Housing Complex - Al Khanka,calendars.quail.joined,,30.230246,31.375162
New Housing Complex - Al Khanka,irony.crucially.rifled,,30.230326,31.37518
New Marg,alpha.somebody.venue,,30.162825,31.337185
New Marg,lectured.conspire.bashed,,30.16353,31.33726
New Marg,longingly.armrests.blast,,30.16232,31.3374
New Marg,mere.costumed.shot,,30.16266,31.337194
New Marg,spilled.dozen.insurance,,30.164433,31.3389
New Marg,styled.corrode.pizzeria,,30.163736,31.338997
New Marg Exit - Ring Road,soonest.willpower.envy,,30.162926,31.334133
New Marg Steps - Ring Road,cage.eruptions.gosh,,30.163607,31.341734
New Marg Steps - Ring Road,dared.tingled.degrading,,30.163393,31.341467
New Market - Asmarat,samples.handlebar.geek,,29.992046,31.340439
New Musuem - Cairo Alex Desert Rd,curls.farmland.doubts,,29.997356,31.119146
New Musuem - Cairo Alex Desert Rd,fronted.upsetting.retrain,,29.997389,31.119345
Nile Club - Shubra Al Kheima,notch.smiling.denim,,30.110659,31.24347
Nile Club - Shubra Al Kheima,november.surpasses.locating,,30.110699,31.243565
Nile Towers - Nile Courniche,anguished.snap.declining,,30.072557,31.22727
Nile Towers - Nile Courniche,desktops.expand.danger,,30.072458,31.227383
Nile Towers - Nile Courniche,uplifting.credited.scoping,,30.072723,31.228285
Nile University,backlog.rationed.snow,Nile University 'Northbound',30.009514,30.98544
Nissan - Kattameya,desk.digests.panels,Nissan New Cairo Service Road,29.993439,31.384228
Nissan - Kattameya,suspends.tiles.ticket,Nissan New Cairo Ring Road,29.993582,31.38412
North Cairo Electricity Co - Al Helmeya,patching.again.sheets,North Cairo Electricity Co - El Helmeya Westbound,30.11129,31.318216
North Cairo Electricity Co - Al Helmeya,zinc.offstage.applauded,North Cairo Electricity Co - El Helmeya Eastbound,30.111158,31.318108
Northen Giza Courthouse,ankle.washing.scooters,,30.06882,31.205635
Noubar Street,publisher.junction.mass,,30.044643,31.241976
Nour Al Huda Automotive - Shubra Al Kheima,showering.layered.stop,,30.107895,31.246504
Nour Al Huda Automotive - Shubra Al Kheima,tentacles.amplifier.saying,,30.107985,31.246365
Nour Al Islam Azhari Institute - Kafr Al Gabal,craftsman.fled.betraying,,29.95943,31.161991
Nour Al Islam Azhari Institute - Kafr Al Gabal,flattered.broached.shirts,,29.959702,31.162035
Nour Al Islam Mosque - Shubra Al Kheima,fixtures.slimming.gushes,,30.115997,31.284431
Nour Al Islam Mosque - Shubra Al Kheima,webcams.panicking.healers,,30.116081,31.284252
Nour Al Islam Mosque Steps - Ring Road,dislodge.tearfully.postcard,El Safa W El Marwa Mosque steps 'Westbound',29.992725,31.24664
Nour City Steps - Ring Road,chatters.fells.outfit,,30.012594,31.155396
Nour City Steps - Ring Road,noble.discusses.electrode,,30.012444,31.155436
Novartis Pharma - Al Zaytoun,owners.remotest.misted,,30.105461,31.291664
Novartis Pharma - Al Zaytoun,workbook.befitting.emulating,,30.105604,31.29171
Nozha Bridge - End,juniors.ounce.rooster,,30.086739,31.341202
Nozha Bridge - Start,vocals.firelight.display,,30.086761,31.340973
Oasis Mall - Sheraton,extremely.racetrack.unscathed,,30.109215,31.372017
Oasis Mall - Sheraton,limits.drifter.wiring,,30.10911,31.371708
Obour City Authority,illogical.partner.agenda,,30.239037,31.458244
Obour City Authority,quintet.scatters.blur,,30.239044,31.458405
Obour Market - East,traded.punters.lemons,,30.166935,31.476816
Obour Market - South,tissue.identity.fenced,,30.161366,31.468367
Obour Market 2 - South,deodorant.riot.arts,,30.163269,31.474207
Obour Market Bus Station,upgrading.cashew.zinc,,30.169048,31.462936
Obour Sporting Club,masses.unloads.partners,,30.234264,31.458332
Obour Sporting Club,rejoiced.ozone.deeper,,30.23521,31.45811
Obour Square,tracking.irritable.manly,,30.16677,31.477573
Obour Tunnel,badminton.guitar.cakewalk,,30.163963,31.479025
Observatory - Helwan,blank.tripling.panting,,29.868448,31.354622
October Bus Station,daredevil.steadily.salutes,,30.051308,31.177576
October Microbus Stop,crumble.leave.dignify,,30.014498,31.210003
Officers Club - Zamalek,unfocused.gets.dignity,,30.061401,31.218784
Officers Club - Zamalek,wake.firelight.misfits,,30.061554,31.218866
Officers Housing - Al Remaya St,hawks.outlooks.earl,,29.98742,31.120087
Officers Housing - Al Remaya St,stepping.backpack.acquaint,,29.98739,31.120008
Oil Libya Gas Station - Sadat Square,advising.lasted.tram,,29.841747,31.375141
Oil Libya Gas Station - Sadat Square,magazines.florists.guards,,29.841871,31.375374
Old 10th of Ramadan Station,breeding.adhesive.chains,,30.148487,31.418085
Old 10th of Ramadan Station,display.segregate.branched,,30.148756,31.41924
Olowwa Faris St - Bab Al Shaereyya,instructs.quieter.anchovies,,30.058397,31.259462
Om Al Masryeen Metro Station,bossy.guessing.rags,,30.00547,31.208727
Om Al Masryeen Metro Station,coping.surface.toys,,30.00551,31.208849
Om Bayoumi,waggled.puns.cult,,30.143345,31.251034
Om Bayoumi Station,belt.interlude.images,,30.148525,31.251385
Om Bayoumi Station,nags.prices.unwind,,30.149178,31.25189
Om Khinan - Al Hawamdiya,films.sling.trudges,,29.912025,31.267132
Om Khinan - Al Hawamdiya,subway.setting.variances,,29.912062,31.267258
Omar Efendi - Ahmed Oraby St,fights.gliders.park,,30.063677,31.205362
Omar Efendi - Ahmed Oraby St,wedding.roofer.reporting,,30.063797,31.204277
Omar Ibn Al Khattab Mosque - Matareya St,fevered.trickles.nets,,30.108007,31.303547
Omar Ibn Al Khattab Mosque - Matareya St,selection.dorm.cricket,,30.107979,31.303406
Ommal Square - 5th Settlement,shuttled.dorms.offer,,29.997194,31.43215
Ommal Square - 5th Settlement,wished.dislodge.merit,,29.996891,31.432018
Opera House - Tahrir,replenish.concerts.much,,30.043211,31.22704
Opera House - Tahrir,slimming.motels.agree,,30.043356,31.226837
Orascom business - Anabeeb Al Petrol,pulled.complies.cheeses,,30.133265,31.376635
Oriental Weavers - Haram,comfort.geek.tidal,,30.01039,31.204151
Oriental Weavers - Haram,paddock.commented.canal,,30.010527,31.204174
Oriental Weavers - Sheraton,struck.completed.chat,,30.107906,31.36574
Oriental Weavers - Sheraton,usage.bloomers.organ,,30.108177,31.36552
Oriental Weavers - Shubra Al Kheima,richer.treatment.vowed,,30.122105,31.250263
Othman Pedestrian Bridge - Ring Road,uppermost.tent.excellent,Othman Bridge 'Westbound',30.16331,31.3127
Othman Steps - Ring Road,disengage.jams.shampoo,Othman 'Eastbound',30.162973,31.309877
Palace of Culture - Matareyya,stylists.monks.raft,,30.11419,31.285294
Palace of Culture - Matareyya,visual.defrost.ridge,,30.114285,31.285109
Palestine School - Ain Shams St,chair.cattle.riverside,,30.130417,31.322088
Palestine School - Ain Shams St,doted.elder.recording,,30.130455,31.322243
Palestine St - Ahmed Oraby St,quote.critic.notices,,30.127151,31.345236
Panasonic - Abbas Al Akkad,squashes.router.grumbling,,30.065065,31.336784
Panasonic - Abbas Al Akkad,timed.stutter.charts,,30.065115,31.337015
Panorama October,nanny.reveal.landed,Panorama October 'Eastbound',30.074213,31.303896
Paradise Al Shorouq Compound,disgraced.difficult.noises,,30.152637,31.659683
Paradise Al Shorouq Compound,swatting.engineers.croak,,30.152662,31.659834
Pasta Factory Steps - Ring Road,chairing.mixed.clips,,29.98471,31.203974
Pasta Factory Steps - Ring Road,graduated.again.untruth,,29.984543,31.204016
Pepsico - Nasr City,bedding.armed.eyepieces,,30.03859,31.346518
Pepsico - Nasr City,something.breezy.evoked,,30.038555,31.346315
Petroleum Square - Marg,growl.squeaking.bright,,30.149548,31.328136
Pizza Hut - Mostafa Al Nahas,intention.stall.stand,,30.05681,31.365112
Pizza Hut - Mostafa Al Nahas,raven.sketching.touchy,,30.056606,31.365126
Plaza Club - Obour,assist.slyly.partly,,30.252203,31.463655
Plaza Club - Obour,spilled.originate.totals,,30.252476,31.463747
Police Academy - Abaseyya,composes.submits.privately,,30.069082,31.285023
Police Academy - East,incensed.spades.loves,,30.049847,31.442148
Police Academy - North,observers.eats.expecting,,30.053429,31.4134
Police Academy - Ring Road,crust.loss.unclaimed,,30.03742,31.404415
Police Academy - Ring Road,fatigued.wounds.latest,,30.03762,31.40368
Police Academy - Ring Road,game.undertone.reverses,,30.037632,31.40387
Police Hospital - Agouza,rucksack.deferring.retailing,,30.0512,31.21698
Police Hospital - Agouza,sourcing.hence.shipwreck,,30.051373,31.217089
Police Hospital - Al Shaheed Axis,forum.lightbulb.cubs,,30.038967,31.327826
Police Hospital - Al Shaheed Axis,ratty.yesterday.cookies,,30.039034,31.32794
Police Hospital - Tayran St,fidget.suspended.lunge,,30.038841,31.3315
Police Hospital - Tayran St,steer.flipper.rehearsed,,30.038773,31.331366
Police Mosque - Salah Salem St,cured.surpasses.mime,,30.051956,31.276718
Police Mosque - Salah Salem St,highways.subsystem.suffer,,30.0519,31.276798
Police Station - 5th Settlement,conducted.masses.capacity,,29.997766,31.426624
Police Union Club,portfolio.betrayed.scorch,,30.055428,31.27624
Port Said Square - Maadi,laminated.whoever.brochure,,29.9613,31.262608
Port Said Street - Al Sawah,returns.prefect.nearing,,30.107567,31.284
Porto Cairo Mall,absorb.milkman.lung,,30.065744,31.42187
Porto Cairo Mall,reception.strictly.liver,,30.065487,31.42214
Postal Office - 1st Settlement,octagonal.cashier.class,,30.067,31.46181
Postal Services Office - Haram St,defends.recording.mankind,,29.98453,31.13561
Postal Services Office - Haram St,kettles.coach.sunblock,,29.98483,31.135843
Public Taxes Mission - Nasr City,cassettes.hoping.tortoises,Public Taxes Mission 'Southbound',30.059431,31.345459
Public Taxes Mission - Nasr City,discloses.cubs.appealed,Public Taxes Mission 'Northbound',30.059456,31.345661
QNB Bank - Haram Street,disband.consumed.haggling,,29.988789,31.146519
QNB Bank - Haram Street,tasters.daytime.surprised,,29.98867,31.146593
Qadry Basha - Al Sayeda Zeinab,puzzle.wedding.bulge,,30.03332,31.245604
Qadry Basha - Al Sayeda Zeinab,scouted.eternally.blown,,30.03323,31.245687
Qalaa Bus Station,whirlpool.goodbyes.direction,,30.029772,31.257717
Qalaa Post Office,mimes.teaspoons.snowboard,,30.03049,31.25628
Qalyoub Al Balad Bus Station,invoices.provider.mammals,,30.181292,31.207653
Qalyoub Al Balad Bus Station,remake.chainsaw.poorly,,30.181356,31.20766
Qalyoub Exit,profiled.strong.sampled,,30.149548,31.231804
Qalyub,copy.durations.single,,30.181232,31.19986
Qalyub District Court,blame.blush.hound,,30.18091,31.216993
Qalyub District Court,roofed.mammoth.elsewhere,,30.180977,31.217005
Qalyub Exit - Cairo Alexandria Agriculture Road,wound.panning.dolly,,30.146801,31.230234
